#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a7.cry
#                                (only positions read from file)
# Output sample: a7.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:  1372
# Box size:   10.850000   10.850000   10.850000, Volume:       1277.289
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    342      0.005628      0.008442     -7.454646     -7.446204      0.002841
    343      0.005630      0.008445     -7.454649     -7.446204      0.002829
    344      0.005633      0.008450     -7.454654     -7.446204      0.002806
    345      0.005639      0.008458     -7.454662     -7.446204      0.002769
    346      0.005646      0.008469     -7.454673     -7.446204      0.002714
    347      0.005656      0.008484     -7.454688     -7.446204      0.002639
    348      0.005668      0.008503     -7.454707     -7.446204      0.002544
    349      0.005684      0.008526     -7.454730     -7.446204      0.002426
    350      0.005702      0.008553     -7.454757     -7.446204      0.002286
    351      0.005723      0.008584     -7.454788     -7.446204      0.002126
    352      0.005746      0.008619     -7.454823     -7.446204      0.001945
    353      0.005772      0.008658     -7.454861     -7.446204      0.001748
    354      0.005799      0.008699     -7.454903     -7.446204      0.001537
    355      0.005828      0.008741     -7.454945     -7.446204      0.001316
    356      0.005857      0.008785     -7.454989     -7.446204      0.001089
    357      0.005886      0.008829     -7.455034     -7.446204      0.000862
    358      0.005915      0.008872     -7.455077     -7.446204      0.000640
    359      0.005942      0.008913     -7.455118     -7.446204      0.000429
    360      0.005967      0.008951     -7.455155     -7.446204      0.000235
    361      0.005989      0.008984     -7.455188     -7.446204      0.000063
    362      0.006008      0.009012     -7.455216     -7.446205     -0.000081
    363      0.006022      0.009033     -7.455238     -7.446205     -0.000192
    364      0.006031      0.009047     -7.455252     -7.446205     -0.000265
    365      0.006035      0.009053     -7.455257     -7.446205     -0.000296
    366      0.006033      0.009050     -7.455254     -7.446205     -0.000283
    367      0.006025      0.009037     -7.455242     -7.446205     -0.000222
    368      0.006010      0.009015     -7.455220     -7.446205     -0.000113
    369      0.005989      0.008984     -7.455188     -7.446205      0.000045
    370      0.005962      0.008942     -7.455147     -7.446205      0.000252
    371      0.005928      0.008892     -7.455097     -7.446205      0.000504
    372      0.005889      0.008833     -7.455038     -7.446205      0.000801
    373      0.005844      0.008766     -7.454971     -7.446205      0.001137
    374      0.005795      0.008692     -7.454897     -7.446204      0.001509
    375      0.005742      0.008612     -7.454817     -7.446204      0.001911
    376      0.005685      0.008528     -7.454732     -7.446204      0.002336
    377      0.005626      0.008440     -7.454644     -7.446204      0.002779
    378      0.005566      0.008350     -7.454554     -7.446204      0.003231
    379      0.005506      0.008259     -7.454463     -7.446204      0.003685
    380      0.005446      0.008169     -7.454373     -7.446204      0.004134
    381      0.005388      0.008082     -7.454286     -7.446204      0.004570
    382      0.005333      0.007999     -7.454203     -7.446204      0.004985
    383      0.005281      0.007921     -7.454125     -7.446204      0.005372
    384      0.005234      0.007851     -7.454054     -7.446204      0.005724
    385      0.005192      0.007788     -7.453991     -7.446204      0.006036
    386      0.005156      0.007734     -7.453938     -7.446203      0.006301
    387      0.005127      0.007691     -7.453894     -7.446203      0.006514
    388      0.005106      0.007659     -7.453862     -7.446203      0.006672
    389      0.005092      0.007638     -7.453841     -7.446203      0.006771
    390      0.005086      0.007629     -7.453833     -7.446203      0.006810
    391      0.005089      0.007633     -7.453836     -7.446203      0.006787
    392      0.005099      0.007649     -7.453852     -7.446203      0.006702
    393      0.005118      0.007677     -7.453881     -7.446203      0.006555
    394      0.005145      0.007717     -7.453921     -7.446203      0.006350
    395      0.005179      0.007769     -7.453972     -7.446203      0.006089
    396      0.005221      0.007831     -7.454035     -7.446203      0.005774
    397      0.005269      0.007903     -7.454107     -7.446204      0.005411
    398      0.005323      0.007984     -7.454187     -7.446204      0.005006
    399      0.005381      0.008072     -7.454276     -7.446204      0.004563
    400      0.005445      0.008167     -7.454371     -7.446204      0.004089
    401      0.005511      0.008267     -7.454471     -7.446204      0.003592
    402      0.005580      0.008370     -7.454574     -7.446204      0.003077
    403      0.005650      0.008475     -7.454679     -7.446204      0.002554
    404      0.005721      0.008581     -7.454785     -7.446204      0.002029
    405      0.005791      0.008686     -7.454891     -7.446204      0.001509
    406      0.005859      0.008789     -7.454993     -7.446204      0.001003
    407      0.005925      0.008888     -7.455092     -7.446204      0.000518
    408      0.005987      0.008981     -7.455186     -7.446204      0.000060
    409      0.006045      0.009068     -7.455273     -7.446205     -0.000365
    410      0.006098      0.009147     -7.455352     -7.446205     -0.000749
    411      0.006145      0.009217     -7.455422     -7.446205     -0.001088
    412      0.006185      0.009278     -7.455483     -7.446205     -0.001378
    413      0.006219      0.009328     -7.455533     -7.446205     -0.001614
    414      0.006244      0.009366     -7.455571     -7.446205     -0.001793
    415      0.006262      0.009393     -7.455598     -7.446205     -0.001914
    416      0.006272      0.009408     -7.455613     -7.446205     -0.001975
    417      0.006274      0.009411     -7.455616     -7.446205     -0.001976
    418      0.006268      0.009402     -7.455607     -7.446205     -0.001917
    419      0.006254      0.009381     -7.455586     -7.446205     -0.001801
    420      0.006233      0.009349     -7.455554     -7.446205     -0.001630
    421      0.006205      0.009307     -7.455512     -7.446205     -0.001407
    422      0.006170      0.009255     -7.455460     -7.446205     -0.001136
    423      0.006130      0.009194     -7.455399     -7.446205     -0.000824
    424      0.006084      0.009126     -7.455330     -7.446204     -0.000475
    425      0.006034      0.009051     -7.455256     -7.446204     -0.000095
    426      0.005981      0.008971     -7.455176     -7.446204      0.000308
    427      0.005925      0.008888     -7.455092     -7.446204      0.000727
    428      0.005868      0.008802     -7.455006     -7.446204      0.001156
    429      0.005811      0.008716     -7.454920     -7.446204      0.001586
    430      0.005754      0.008630     -7.454834     -7.446204      0.002011
    431      0.005698      0.008547     -7.454751     -7.446204      0.002423
    432      0.005645      0.008467     -7.454671     -7.446204      0.002816
    433      0.005595      0.008392     -7.454596     -7.446204      0.003182
    434      0.005548      0.008323     -7.454526     -7.446204      0.003517
    435      0.005507      0.008260     -7.454464     -7.446204      0.003816
    436      0.005471      0.008206     -7.454410     -7.446204      0.004073
    437      0.005440      0.008160     -7.454364     -7.446204      0.004287
    438      0.005415      0.008123     -7.454327     -7.446204      0.004454
    439      0.005397      0.008095     -7.454299     -7.446203      0.004574
    440      0.005385      0.008077     -7.454281     -7.446204      0.004646
    441      0.005379      0.008068     -7.454271     -7.446204      0.004671
    442      0.005378      0.008068     -7.454271     -7.446204      0.004651
    443      0.005384      0.008076     -7.454279     -7.446204      0.004589
    444      0.005394      0.008092     -7.454295     -7.446204      0.004489
    445      0.005409      0.008114     -7.454318     -7.446204      0.004355
    446      0.005428      0.008142     -7.454346     -7.446204      0.004193
    447      0.005450      0.008175     -7.454379     -7.446204      0.004009
    448      0.005474      0.008212     -7.454416     -7.446204      0.003810
    449      0.005500      0.008250     -7.454454     -7.446204      0.003601
    450      0.005526      0.008289     -7.454493     -7.446204      0.003390
    451      0.005552      0.008328     -7.454532     -7.446204      0.003184
    452      0.005577      0.008365     -7.454569     -7.446204      0.002989
    453      0.005599      0.008399     -7.454603     -7.446204      0.002812
    454      0.005619      0.008429     -7.454633     -7.446204      0.002658
    455      0.005636      0.008453     -7.454658     -7.446204      0.002532
    456      0.005648      0.008472     -7.454677     -7.446204      0.002438
    457      0.005657      0.008485     -7.454689     -7.446205      0.002379
    458      0.005660      0.008490     -7.454695     -7.446205      0.002358
    459      0.005659      0.008489     -7.454693     -7.446205      0.002375
    460      0.005654      0.008480     -7.454685     -7.446205      0.002431
    461      0.005643      0.008465     -7.454669     -7.446204      0.002523
    462      0.005629      0.008443     -7.454647     -7.446204      0.002651
    463      0.005610      0.008415     -7.454620     -7.446204      0.002809
    464      0.005588      0.008383     -7.454587     -7.446204      0.002994
    465      0.005564      0.008346     -7.454550     -7.446204      0.003200
    466      0.005538      0.008307     -7.454511     -7.446204      0.003420
    467      0.005511      0.008266     -7.454470     -7.446204      0.003649
