#
# MD1: a minimal molecular dynamics program
#
# Problema 2
#  Input sample: a5.cry
#                                (only positions read from file)
# Output sample: a5.md1
# Number of steps:    1000, time step: 0.0032, total time:      3.2000
# Number of atoms:   500
# Box size:    7.750000    7.750000    7.750000, Volume:        465.484
# Density:    1.074150 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
    690      0.006412      0.009618     -7.455602     -7.445984     -0.002323
    691      0.006398      0.009597     -7.455581     -7.445984     -0.002219
    692      0.006368      0.009552     -7.455537     -7.445984     -0.001985
    693      0.006323      0.009485     -7.455469     -7.445984     -0.001629
    694      0.006265      0.009397     -7.455381     -7.445984     -0.001162
    695      0.006194      0.009291     -7.455274     -7.445984     -0.000595
    696      0.006113      0.009169     -7.455153     -7.445984      0.000054
    697      0.006024      0.009036     -7.455019     -7.445983      0.000768
    698      0.005929      0.008894     -7.454877     -7.445983      0.001528
    699      0.005832      0.008748     -7.454731     -7.445983      0.002313
    700      0.005734      0.008602     -7.454584     -7.445983      0.003101
    701      0.005639      0.008459     -7.454441     -7.445982      0.003872
    702      0.005549      0.008323     -7.454305     -7.445982      0.004605
    703      0.005466      0.008199     -7.454181     -7.445982      0.005281
    704      0.005392      0.008088     -7.454070     -7.445982      0.005881
    705      0.005330      0.007996     -7.453977     -7.445982      0.006389
    706      0.005282      0.007923     -7.453904     -7.445981      0.006793
    707      0.005247      0.007871     -7.453853     -7.445981      0.007082
    708      0.005229      0.007843     -7.453824     -7.445981      0.007249
    709      0.005225      0.007838     -7.453819     -7.445981      0.007289
    710      0.005238      0.007857     -7.453838     -7.445981      0.007203
    711      0.005266      0.007899     -7.453881     -7.445981      0.006994
    712      0.005309      0.007963     -7.453945     -7.445982      0.006667
    713      0.005365      0.008047     -7.454029     -7.445982      0.006233
    714      0.005433      0.008149     -7.454131     -7.445982      0.005705
    715      0.005510      0.008265     -7.454247     -7.445982      0.005097
    716      0.005595      0.008392     -7.454375     -7.445982      0.004427
    717      0.005685      0.008528     -7.454510     -7.445983      0.003715
    718      0.005778      0.008666     -7.454649     -7.445983      0.002982
    719      0.005870      0.008805     -7.454788     -7.445983      0.002247
    720      0.005960      0.008939     -7.454923     -7.445983      0.001533
    721      0.006044      0.009066     -7.455049     -7.445984      0.000860
